driverId,week,hours-logged,miles-logged
11,50,65,3200
52,46,66,200
56,43,51,3300
27,26,75,1000
57,1,72,2000
45,12,60,2100
74,34,78,1600
106,41,80,2100
21,32,60,1900
45,6,66,3200
42,8,78,3600
65,25,61,2500
102,3,79,0
90,8,73,0
26,8,80,2700
63,40,67,2500
64,48,75,3500
16,37,72,0
16,37,71,3600
36,5,61,1200
78,17,67,200
98,6,52,400
83,32,80,400
88,18,70,1000
58,18,70,2800
60,16,64,2000
79,37,52,1400
37,4,66,1500
34,2,78,1700
79,17,55,4000
52,24,57,2200
48,18,73,2600
51,3,66,1600
46,4,64,1300
24,36,67,100
74,15,79,0
74,12,56,500
69,4,50,800
58,27,73,1200
26,33,77,1900
43,7,75,1800
74,8,60,1800
79,44,57,100
94,44,65,2000
89,1,56,3900
36,6,52,3600
102,10,80,3200
61,49,70,1700
73,8,58,2500
71,14,72,2100
20,50,55,600
73,1,51,800
51,38,60,2000
61,4,62,2900
90,11,68,3700
70,37,59,1200
92,50,69,800
89,9,57,1500
41,20,59,1000
48,52,59,1500
84,15,77,3700
10,40,67,800
107,22,52,1000
95,20,64,1800
82,46,63,2000
26,11,51,1600
16,4,76,700
27,20,55,1500
18,6,78,2500
12,2,71,3700
46,50,50,2000
16,2,61,200
41,29,69,2900
103,36,59,3100
90,37,69,1300
62,9,59,2100
85,29,65,3500
45,36,60,1700
27,25,65,3000
20,19,75,3300
53,2,61,1300
73,46,73,200
71,14,60,3000
77,29,76,2100
60,31,77,0
63,52,60,800
22,46,68,1600
87,38,51,3100
33,17,58,2200
53,31,50,1400
95,31,56,2000
75,19,78,2300
50,40,62,1100
42,24,66,2300
33,22,76,3800
65,28,60,2400
53,19,76,2000
100,39,53,2200
50,49,77,3700
21,51,53,3100
75,33,63,4000
77,7,57,2300
78,52,55,500
96,16,69,600
50,13,79,2400
72,40,66,3200
35,7,57,1500
85,46,66,1800
58,2,68,0
82,23,63,2500
44,49,55,1400
96,18,64,3600
103,15,66,2000
41,41,68,1500
55,26,57,3700
27,16,70,2200
20,27,55,3200
29,29,71,3500
106,15,69,3700
41,11,59,600
82,44,50,1300
73,30,79,3100
38,35,64,2300
32,17,65,2200
76,39,50,3100
52,15,63,700
24,1,61,200
20,29,69,1200
46,16,54,2400
85,51,51,3600
74,36,77,1400
66,41,67,1200
45,16,60,3000
102,15,56,1600
14,3,72,2900
107,4,69,3800
21,5,74,3200
42,13,52,2300
90,47,72,1200
75,30,50,3500
89,41,74,2800
84,29,52,1200
77,11,57,400
51,29,67,800
46,31,80,2900
83,10,56,3600
54,38,78,800
108,14,60,2800
41,36,74,800
106,52,71,2700
35,5,73,4000
63,21,71,1800
46,45,68,1400
95,32,74,1900
87,28,66,2900
48,2,68,3600
76,51,68,3200
58,45,60,1000
74,10,79,300
22,12,67,1800
109,33,68,100
30,4,79,3600
50,13,74,1900
25,23,52,300
106,19,63,500
23,39,66,2200
19,2,69,1300
88,36,58,3300
84,33,61,3100
40,51,71,2700
79,37,76,3100
23,12,69,3000
106,33,59,3100
35,38,59,2800
85,13,62,2200
43,38,70,200
28,49,77,800
19,12,56,3700
100,6,76,1100
82,48,62,2900
90,8,55,3400
48,48,70,2300
53,43,60,2900
12,19,66,2500
95,9,79,2200
72,51,76,2300
94,22,72,1700
43,34,67,0
57,37,56,1600
27,12,67,800
64,17,70,2400
27,18,52,3800
107,31,58,1800
79,12,78,3800
23,38,66,1500
68,5,77,2300
83,52,50,1000
82,46,52,1700
82,45,50,700
49,45,79,3500
109,28,72,2400
40,42,80,2900
36,31,79,1200
101,47,79,2100
20,23,54,800
59,44,56,1600
75,39,66,2400
72,21,57,300
89,32,76,1700
31,29,61,1400
36,4,54,2100
12,5,57,2900
36,25,63,800
74,33,74,200
107,39,53,1700
101,35,66,800
21,43,69,2300
55,2,58,700
93,3,57,3000
102,34,61,500
109,10,59,800
30,10,79,3400
27,16,78,2600
51,6,52,2700
69,50,66,2000
38,46,64,1800
28,7,64,2200
67,23,68,1400
77,46,64,2100
86,48,57,3900
65,49,61,1700
99,35,59,1600
101,18,50,2800
100,26,65,2900
59,48,57,2600
95,16,50,600
48,48,78,600
47,47,73,2400
31,38,50,900
104,10,79,3800
42,16,71,1000
68,36,59,800
45,27,50,3600
42,16,74,3900
83,40,66,4000
51,2,62,1100
64,19,73,2700
57,7,59,1300
12,27,52,2700
108,4,54,3600
45,1,80,700
102,49,80,2300
88,22,59,3800
34,12,54,1600
93,14,61,2500
69,40,52,2300
62,51,51,1300
30,44,58,3300
31,8,77,800
97,28,67,1500
64,34,69,200
96,46,69,600
85,38,65,400
79,5,74,2700
108,47,55,3600
14,19,66,100
90,47,79,1800
104,7,51,3100
30,25,67,3500
26,47,54,3700
15,1,66,3200
26,37,53,1100
77,7,73,400
56,8,64,1200
97,38,69,1200
42,45,53,1900
72,45,62,700
102,31,58,2700
68,41,56,2400
67,29,52,200
95,3,62,3500
71,47,53,2400
23,3,64,3400
19,36,57,3900
20,41,59,1900
82,32,64,100
41,13,54,2700
74,52,63,1800
10,35,51,700
98,13,77,0
33,51,63,600
103,4,72,3100
49,34,72,3700
56,29,65,1200
16,3,76,3000
88,2,61,3100
27,6,74,2900
81,26,77,1800
31,26,76,800
17,17,55,300
101,17,73,1400
29,35,61,2600
85,19,65,1100
66,48,57,3200
29,30,72,2900
70,16,62,3900
86,9,68,3100
94,50,61,3400
11,29,71,3400
35,9,53,2500
27,32,67,900
54,33,62,1200
88,29,58,3700
37,5,75,1800
96,24,62,2600
23,41,52,1900
62,20,73,1700
21,39,57,100
69,21,63,900
70,36,74,1900
100,40,77,1100
54,5,65,1000
73,37,66,1800
88,36,61,2300
44,4,70,2400
13,18,73,1500
20,12,79,1700
67,28,73,2400
40,52,74,3600
45,40,78,2200
89,26,70,3300
63,18,51,3000
59,47,72,1800
63,29,59,700
97,23,69,300
22,9,79,2200
50,11,64,900
25,18,51,200
97,29,70,1500
21,24,72,2200
58,12,65,2600
68,34,55,1800
28,44,69,1300
27,23,61,400
96,20,78,1300
86,17,50,0
108,42,50,3700
33,20,58,0
52,24,55,3700
45,45,72,4000
23,28,52,1700
27,48,75,2600
51,22,53,2800
36,47,76,800
95,2,66,2400
81,2,70,2900
43,38,62,1100
78,5,59,3800
42,48,55,200
55,9,79,2500
25,3,53,200
65,13,70,1400
38,30,65,1700
24,19,75,2100
40,41,73,1300
52,3,77,3900
52,37,66,3300
63,43,75,3500
86,17,60,2900
12,44,59,3900
75,30,79,3500
87,36,64,1200
15,12,52,3100
25,28,71,2200
67,15,57,2200
65,51,76,3900
48,27,70,4000
95,23,71,3400
61,22,68,700
63,50,51,1400
89,9,77,800
38,46,70,4000
15,7,54,3100
80,3,70,800
62,13,60,2600
97,47,56,1700
89,21,65,2600
99,6,61,900
73,6,72,700
94,42,72,200
15,13,54,4000
89,34,76,3900
35,30,60,0
64,17,54,2700
104,17,57,3600
38,37,67,800
31,47,51,600
104,1,53,4000
29,19,64,1000
103,51,62,3100
86,31,68,3100
22,26,79,700
74,29,58,1400
33,1,72,1800
68,13,56,1800
108,46,60,500
102,32,67,4000
84,3,65,0
19,10,74,200
10,20,58,2500
96,7,80,1900
52,35,79,100
93,26,57,1100
34,15,74,100
83,11,55,3800
84,21,68,1100
82,42,74,100
83,3,55,3700
20,46,68,600
11,31,55,2000
95,51,69,200
109,48,66,3100
80,3,56,1200
78,10,62,2100
66,36,53,3200
73,28,54,2300
52,28,65,1800
18,3,57,600
98,29,69,1300
83,33,79,2700
79,6,71,3900
88,44,50,1500
89,42,76,1400
70,31,71,3300
97,10,59,4000
14,45,64,3000
18,43,65,500
25,38,50,2700
72,14,54,600
48,8,65,3800
79,8,61,1900
71,33,63,3300
60,2,58,300
41,23,59,3700
76,46,70,1900
50,40,74,800
45,14,77,3600
35,9,55,2400
84,20,63,1400
103,11,51,500
16,18,52,3400
76,30,58,500
108,39,79,0
64,48,74,500
31,19,69,3300
18,52,74,3800
72,12,52,300
53,28,61,2700
91,4,72,200
42,8,71,2100
65,9,74,400
59,9,61,0
75,14,67,500
20,49,56,200
33,17,76,1300
20,25,59,900
96,33,58,2100
92,25,62,2900
67,24,74,1900
105,49,53,800
84,8,53,1200
46,48,53,1900
32,4,71,2800
67,40,54,2400
13,5,56,2200
70,51,79,1800
52,21,61,300
86,45,77,100
33,30,63,1800
98,6,66,3800
27,31,71,2100
56,49,66,1200
99,18,79,2800
68,7,72,1300
76,14,63,1500
84,30,75,2500
66,22,68,3800
105,31,58,3300
63,42,76,3200
38,46,51,500
90,12,53,500
96,41,79,3400
60,13,59,4000
44,20,64,1700
108,2,56,500
14,22,57,2500
52,24,71,900
23,43,65,100
40,44,63,3800
44,23,74,2100
43,48,58,2600
90,12,51,800
22,47,77,1000
52,15,73,300
105,15,58,1300
92,18,58,900
42,12,59,1700
96,45,80,1800
103,26,80,3600
31,22,77,1700
95,33,52,3800
99,43,64,3300
62,41,50,3900
53,21,74,2200
43,42,66,1700
65,37,80,1600
108,3,63,0
60,13,64,1300
57,39,69,100
88,48,78,500
90,38,67,2900
93,7,63,300
32,19,78,500
89,44,53,2200
16,46,64,800
84,36,79,1500
19,4,80,2000
31,44,75,700
24,49,64,3100
54,15,59,1500
55,45,61,1400
59,34,59,1800
44,31,71,1900
95,20,52,3800
38,43,72,700
103,23,72,1300
92,31,53,1200
28,51,56,3100
79,15,66,3300
107,36,77,2200
24,45,51,2600
102,18,51,300
71,37,77,3600
95,13,51,3500
96,12,61,1000
100,2,69,3800
41,27,67,3100
58,15,59,1000
16,1,66,3000
109,4,69,0
66,48,56,1000
102,46,58,200
55,5,59,1700
87,18,50,2900
49,24,54,3300
42,7,52,3200
18,11,57,3100
82,51,64,1800
89,2,57,400
95,11,67,1800
49,17,59,2700
19,26,62,2100
74,21,72,4000
14,10,61,1900
61,15,80,3300
109,33,72,2000
86,38,65,3700
92,13,55,1200
65,22,74,2200
46,8,73,3200
84,16,73,1300
13,25,54,1300
66,49,50,1200
65,18,80,2300
55,43,55,2700
74,50,63,3000
10,10,73,3800
16,35,53,1400
34,16,52,3300
70,29,75,4000
91,2,55,3000
61,15,54,2400
33,12,61,2300
90,15,72,1900
49,38,76,100
55,34,76,2300
88,34,77,3800
47,14,53,2400
94,46,76,2800
39,13,55,100
104,17,69,400
49,3,66,2300
75,12,76,900
86,31,58,1600
13,37,69,3000
75,37,77,100
82,46,60,400
92,1,68,200
96,15,52,2200
38,32,53,1000
78,6,53,2000
55,51,79,100
100,23,52,3700
19,29,67,2300
101,30,74,2200
97,41,62,1000
94,11,60,500
19,39,80,3100
22,46,65,2600
38,18,60,2600
85,14,61,2600
17,16,64,1700
75,48,78,2800
84,18,77,1900
97,16,54,1000
24,15,79,3200
98,34,54,2300
73,40,58,100
24,39,51,100
22,37,52,1100
77,21,61,3500
97,31,53,1600
13,4,63,3700
27,2,80,2500
34,25,51,2700
42,31,80,1100
40,42,57,1100
48,13,70,3100
36,24,79,1600
20,2,56,2500
98,4,60,1700
82,2,55,1000
19,18,73,2600
58,12,80,800
56,26,62,600
35,18,65,900
74,44,68,500
21,47,72,100
41,31,69,1800
91,28,78,800
52,44,69,1600
56,30,72,900
26,38,63,2400
83,13,50,2600
104,15,62,1100
30,32,62,1900
59,2,75,4000
73,12,79,2600
26,11,69,2000
70,38,55,3600
32,45,69,200
91,30,74,3300
24,51,77,2100
36,6,78,600
56,35,67,2700
94,51,51,2800
79,14,55,1300
11,38,57,0
20,10,67,3200
45,23,71,1300
25,7,57,4000
30,35,66,2200
83,42,78,3000
96,22,67,2400
10,49,62,2500
17,24,69,3300
29,49,57,3600
101,41,78,2200
90,15,67,3000
45,16,79,2800
87,14,71,600
95,32,58,4000
19,14,63,2600
88,24,64,3700
37,48,67,400
65,26,79,3500
40,45,66,1700
34,9,72,900
84,13,70,1100
52,6,63,2400
95,48,68,900
106,38,69,3200
31,41,70,2600
105,50,54,700
99,14,69,1500
75,5,65,1900
86,33,71,1100
94,11,74,200
25,19,53,2500
109,20,65,2100
30,15,63,0
97,46,77,1800
51,48,65,700
40,51,76,3900
94,40,52,300
70,23,68,400
50,29,69,3300
71,9,67,3700
36,23,71,600
10,1,65,2000
59,37,78,800
99,39,64,1400
96,40,59,300
89,17,70,800
25,30,56,1400
72,43,51,2700
57,38,51,4000
13,52,70,2100
25,21,73,3900
70,18,50,3700
55,50,74,2400
61,11,68,1900
17,37,53,2100
52,51,52,2900
46,32,62,700
57,46,78,3600
91,4,79,2500
23,13,65,300
35,46,56,1900
57,33,53,1900
97,11,72,2000
10,19,55,200
39,52,63,2000
17,19,51,1600
82,26,55,0
70,38,73,3400
26,14,75,500
30,16,72,100
52,3,64,2900
108,46,78,1100
92,44,53,2500
37,33,63,1700
21,38,57,900
58,33,57,0
60,36,63,300
16,43,67,700
56,44,51,3400
44,30,52,200
106,8,79,1500
102,22,55,2500
108,11,64,3300
15,21,74,2500
49,1,63,1900
79,24,72,2100
39,1,67,3800
42,1,73,800
81,8,62,1300
70,4,66,800
44,4,79,2500
80,38,70,1100
59,11,54,4000
108,43,68,2700
100,2,77,2500
69,27,50,1800
94,50,65,2700
93,20,50,2000
66,27,69,3900
12,51,59,3300
91,11,55,800
73,45,52,1800
54,24,64,3400
78,41,70,2300
48,48,77,600
22,22,68,3000
26,24,53,3200
21,29,65,2700
71,22,52,2000
98,33,54,2300
67,22,69,3500
12,36,74,0
68,4,57,1000
13,50,63,900
67,19,58,500
79,37,69,100
71,16,52,1800
107,42,61,200
59,32,76,2600
22,29,72,1600
94,37,62,2400
22,27,62,2200
79,12,51,600
109,49,57,100
36,22,74,3900
38,38,78,2600
53,45,66,100
109,42,63,2100
50,19,70,3800
18,41,70,3400
69,38,71,2100
89,10,74,3800
64,52,76,700
93,40,53,3000
78,11,50,1700
53,4,62,1700
18,9,66,3700
50,12,64,3400
65,3,77,700
79,51,67,2100
24,39,75,100
24,18,75,1100
90,41,56,1000
85,34,59,3200
98,32,80,3000
45,37,63,1600
12,29,65,2100
24,23,75,3800
34,49,50,3400
97,52,55,3500
19,36,69,2600
55,3,52,2200
97,22,53,100
69,7,75,1400
87,26,71,2400
65,1,77,2600
94,7,66,200
104,18,50,1300
34,49,79,1800
17,48,51,700
108,8,51,200
100,7,78,1200
108,16,52,800
17,17,56,2500
99,10,59,2800
85,11,54,1800
71,17,66,3000
92,50,53,1500
57,5,59,2000
83,7,57,3400
48,36,58,1100
26,3,55,2700
83,33,63,2100
48,4,52,1700
89,5,60,1500
104,50,53,100
21,33,75,700
82,36,61,600
21,15,57,1300
102,1,61,2800
25,44,61,1600
17,28,69,0
102,20,53,2900
104,36,77,1300
65,24,75,500
99,37,58,1500
50,41,55,1000
20,52,80,2600
